,ad,f_assured,seller,name,price,slashed_price,discount_perc,link
40,0,1,aadi,Casuals For Men,417,1999,79,https://www.flipkart.com/aadi-casuals-men/p/itmd0575e04ca6f0?pid=SHOG585V54BCSGU5&lid=LSTSHOG585V54BCSGU5ZSNT8M&marketplace=FLIPKART&q=shoes&store=osp&srno=s_2_41&otracker=search&fm=organic&iid=f91a51e9-68e3-40dc-9eb9-cdb424896bca.SHOG585V54BCSGU5.SEARCH&ppt=None&ppn=None&ssid=b2g7nwd70g0000001652359928258&qH=b0a8b6f820479900
41,0,1,MILESWALKER,Stylish Casual Sports Shoe Sneakers For Women Sneakers ...,488,999,51,https://www.flipkart.com/mileswalker-stylish-casual-sports-shoe-sneakers-women/p/itm658d0a78db291?pid=SHOGY39BHYCVZPCW&lid=LSTSHOGY39BHYCVZPCWVG5BPY&marketplace=FLIPKART&q=shoes&store=osp&srno=s_2_42&otracker=search&fm=organic&iid=f91a51e9-68e3-40dc-9eb9-cdb424896bca.SHOGY39BHYCVZPCW.SEARCH&ppt=None&ppn=None&ssid=b2g7nwd70g0000001652359928258&qH=b0a8b6f820479900
42,0,1,World Wear Footwear,Men 9323 Latest Collection Stylish Sports Sneakers Runn...,275,998,72,https://www.flipkart.com/world-wear-footwear-men-9323-latest-collection-stylish-sports-sneakers-running-shoes/p/itmecc56f600a557?pid=SHOFZKGSKHHYZPHF&lid=LSTSHOFZKGSKHHYZPHFGCUMUZ&marketplace=FLIPKART&q=shoes&store=osp&srno=s_2_43&otracker=search&fm=organic&iid=f91a51e9-68e3-40dc-9eb9-cdb424896bca.SHOFZKGSKHHYZPHF.SEARCH&ppt=None&ppn=None&ssid=b2g7nwd70g0000001652359928258&qH=b0a8b6f820479900
43,1,1,ASTEROID,Original Luxury Branded Black Fancy Casual Walking Part...,499,999,50,https://www.flipkart.com/asteroid-original-luxury-branded-black-fancy-casual-walking-partywear-sneakers-men/p/itm65cb76d7ae24b?pid=SHOG2ZXGYUBXMNFU&lid=LSTSHOG2ZXGYUBXMNFUKCRTER&marketplace=FLIPKART&q=shoes&store=osp&srno=s_2_44&otracker=search&fm=organic&iid=en_ryphio2fTvpfk9pbjtUtpBMdKzqSfDFdn35zqnrTlovd5a2YnGAKKZ7b7h7COkkWaRjrfCIqX1j19FTG0tsf4g%3D%3D&ppt=None&ppn=None&ssid=b2g7nwd70g0000001652359928258&qH=b0a8b6f820479900
44,0,1,SCATCHITE,Sneakers For Men,358,999,64,https://www.flipkart.com/scatchite-sneakers-men/p/itmc13680b1d9604?pid=SHOFUDSUGDXTYAZE&lid=LSTSHOFUDSUGDXTYAZESOFI40&marketplace=FLIPKART&q=shoes&store=osp&srno=s_2_45&otracker=search&fm=organic&iid=f91a51e9-68e3-40dc-9eb9-cdb424896bca.SHOFUDSUGDXTYAZE.SEARCH&ppt=None&ppn=None&ssid=b2g7nwd70g0000001652359928258&qH=b0a8b6f820479900
45,0,1,ASIAN,Hattrick-21 Running Shoes For Men,698,1249,44,https://www.flipkart.com/asian-hattrick-21-running-shoes-men/p/itmec6862f7f218b?pid=SHOG8KSUFFMTMUMN&lid=LSTSHOG8KSUFFMTMUMNEDDXXK&marketplace=FLIPKART&q=shoes&store=osp&srno=s_2_46&otracker=search&fm=organic&iid=f91a51e9-68e3-40dc-9eb9-cdb424896bca.SHOG8KSUFFMTMUMN.SEARCH&ppt=None&ppn=None&ssid=b2g7nwd70g0000001652359928258&qH=b0a8b6f820479900
46,0,1,ASIAN,Oxygen-01 navy Running shoes dual capsule technology fo...,1098,1999,45,https://www.flipkart.com/asian-oxygen-01-navy-running-shoes-dual-capsule-technology-boys-sports-men-latest-stylish-casual-sneakers-lace-up-lightweight-running-walking-gym-trekking-hiking-party/p/itmc42f82c7c906a?pid=SHOG5ZPZ8GCTM8HZ&lid=LSTSHOG5ZPZ8GCTM8HZ74PULK&marketplace=FLIPKART&q=shoes&store=osp&srno=s_2_47&otracker=search&fm=organic&iid=f91a51e9-68e3-40dc-9eb9-cdb424896bca.SHOG5ZPZ8GCTM8HZ.SEARCH&ppt=None&ppn=None&ssid=b2g7nwd70g0000001652359928258&qH=b0a8b6f820479900
47,1,1,Bucik,Men's White Synthetic Leather Lace-Up Running Sports Sh...,549,2799,80,https://www.flipkart.com/bucik-men-s-white-synthetic-leather-lace-up-running-sports-shoes-men/p/itm80d88b3923ab8?pid=SHOG62TYMVGDVZSS&lid=LSTSHOG62TYMVGDVZSSJKK2SW&marketplace=FLIPKART&q=shoes&store=osp&srno=s_2_48&otracker=search&fm=organic&iid=en_ryphio2fTvpfk9pbjtUtpBMdKzqSfDFdn35zqnrTlouNKxH%2B70YmmR9c5wg8eG83MWkPtYIKmnjMTQmolqBdRA%3D%3D&ppt=None&ppn=None&ssid=b2g7nwd70g0000001652359928258&qH=b0a8b6f820479900
48,0,1,World Wear Footwear,Men 9324 Latest Collection Stylish Sports Sneakers Runn...,275,998,72,https://www.flipkart.com/world-wear-footwear-men-9324-latest-collection-stylish-sports-sneakers-running-shoes/p/itm76feeb849aeea?pid=SHOFZKGR2PRBGJKB&lid=LSTSHOFZKGR2PRBGJKBDKRVHR&marketplace=FLIPKART&q=shoes&store=osp&srno=s_2_49&otracker=search&fm=organic&iid=f91a51e9-68e3-40dc-9eb9-cdb424896bca.SHOFZKGR2PRBGJKB.SEARCH&ppt=None&ppn=None&ssid=b2g7nwd70g0000001652359928258&qH=b0a8b6f820479900
49,0,1,asics,UPCOURT 4 Badminton Shoes For Men,2727,4499,39,https://www.flipkart.com/asics-upcourt-4-badminton-shoes-men/p/itm85ca4ed102d1c?pid=SHOFT8Q46TQGAFQ5&lid=LSTSHOFT8Q46TQGAFQ5EXEU3D&marketplace=FLIPKART&q=shoes&store=osp&srno=s_2_50&otracker=search&fm=organic&iid=f91a51e9-68e3-40dc-9eb9-cdb424896bca.SHOFT8Q46TQGAFQ5.SEARCH&ppt=None&ppn=None&ssid=b2g7nwd70g0000001652359928258&qH=b0a8b6f820479900
50,0,1,ASIAN,Oxygen-01 white Running shoes dual capsule technology f...,1098,1999,45,https://www.flipkart.com/asian-oxygen-01-white-running-shoes-dual-capsule-technology-boys-sports-men-latest-stylish-casual-sneakers-lace-up-lightweight-running-walking-gym-trekking-hiking-party/p/itm377956c02645a?pid=SHOG9ZZDW7HBNAGJ&lid=LSTSHOG9ZZDW7HBNAGJYYBVVN&marketplace=FLIPKART&q=shoes&store=osp&srno=s_2_51&otracker=search&fm=organic&iid=f91a51e9-68e3-40dc-9eb9-cdb424896bca.SHOG9ZZDW7HBNAGJ.SEARCH&ppt=None&ppn=None&ssid=b2g7nwd70g0000001652359928258&qH=b0a8b6f820479900
51,1,1,CAMPUS,RODEO PRO Running Shoes For Men,926,1299,28,https://www.flipkart.com/campus-rodeo-pro-running-shoes-men/p/itm760671ae3057e?pid=SHOGANAAH2YRMHHT&lid=LSTSHOGANAAH2YRMHHT4WLX7G&marketplace=FLIPKART&q=shoes&store=osp&srno=s_2_52&otracker=search&fm=organic&iid=en_ryphio2fTvpfk9pbjtUtpBMdKzqSfDFdn35zqnrTlossiamtouCbTeUBcCCosuUsFbTCAERq8ZQCKFlZtnLkQA%3D%3D&ppt=None&ppn=None&ssid=b2g7nwd70g0000001652359928258&qH=b0a8b6f820479900
52,0,1,ASIAN,Asian Plasma-08 sports shoes for men | Latest Stylish C...,599,1249,52,https://www.flipkart.com/asian-plasma-08-sports-shoes-men-latest-stylish-casual-sport-running-boys-lace-up-lightweight-grey-running-walking-gym-trekking-hiking-party/p/itm27501e8499241?pid=SHOG6ZFDVN76N2BQ&lid=LSTSHOG6ZFDVN76N2BQZWJLFK&marketplace=FLIPKART&q=shoes&store=osp&srno=s_2_53&otracker=search&fm=organic&iid=f91a51e9-68e3-40dc-9eb9-cdb424896bca.SHOG6ZFDVN76N2BQ.SEARCH&ppt=None&ppn=None&ssid=b2g7nwd70g0000001652359928258&qH=b0a8b6f820479900
53,0,1,K' Footlance,Loafers For Men,351,999,64,https://www.flipkart.com/k-footlance-loafers-men/p/itm87e4b44685a46?pid=SHOFUCYKSFF7SSKU&lid=LSTSHOFUCYKSFF7SSKUBUSILO&marketplace=FLIPKART&q=shoes&store=osp&srno=s_2_54&otracker=search&fm=organic&iid=f91a51e9-68e3-40dc-9eb9-cdb424896bca.SHOFUCYKSFF7SSKU.SEARCH&ppt=None&ppn=None&ssid=b2g7nwd70g0000001652359928258&qH=b0a8b6f820479900
54,0,1,aadi,Casual Boot Boots For Men,549,1999,72,https://www.flipkart.com/aadi-casual-boot-boots-men/p/itm282342f046155?pid=SHOEZ9MKR3BH29X5&lid=LSTSHOEZ9MKR3BH29X5TIBV3B&marketplace=FLIPKART&q=shoes&store=osp&srno=s_2_55&otracker=search&fm=organic&iid=f91a51e9-68e3-40dc-9eb9-cdb424896bca.SHOEZ9MKR3BH29X5.SEARCH&ppt=None&ppn=None&ssid=b2g7nwd70g0000001652359928258&qH=b0a8b6f820479900
55,1,1,K ' Footlance,Running Shoes For Men,359,999,64,https://www.flipkart.com/k-footlance-running-shoes-men/p/itmbdcdd163de0a9?pid=SHOG4NRSD6DUWAXT&lid=LSTSHOG4NRSD6DUWAXTYD183U&marketplace=FLIPKART&q=shoes&store=osp&srno=s_2_56&otracker=search&fm=organic&iid=en_ryphio2fTvpfk9pbjtUtpBMdKzqSfDFdn35zqnrTlotM%2BFGurUZLuUO%2BHAIixTU09DAhADoSpn4AMZipX5ThBQ%3D%3D&ppt=None&ppn=None&ssid=b2g7nwd70g0000001652359928258&qH=b0a8b6f820479900
56,0,1,Vellinto,Royal Look Party Wear Shoes For Men ll Casual Shoes For...,757,1299,41,https://www.flipkart.com/vellinto-royal-look-party-wear-shoes-men-ll-casual-latest-patent-leather-boots/p/itmae0172862c584?pid=SHOFZP9GWNFBJTHH&lid=LSTSHOFZP9GWNFBJTHHE9OGN7&marketplace=FLIPKART&q=shoes&store=osp&srno=s_2_57&otracker=search&fm=organic&iid=f91a51e9-68e3-40dc-9eb9-cdb424896bca.SHOFZP9GWNFBJTHH.SEARCH&ppt=None&ppn=None&ssid=b2g7nwd70g0000001652359928258&qH=b0a8b6f820479900
57,0,1,Kraasa,Loafers For Men,487,999,51,https://www.flipkart.com/kraasa-loafers-men/p/itmb4683ce0a1697?pid=SHOGF2S9RHJAUVHG&lid=LSTSHOGF2S9RHJAUVHG7OJHYL&marketplace=FLIPKART&q=shoes&store=osp&srno=s_2_58&otracker=search&fm=organic&iid=f91a51e9-68e3-40dc-9eb9-cdb424896bca.SHOGF2S9RHJAUVHG.SEARCH&ppt=None&ppn=None&ssid=b2g7nwd70g0000001652359928258&qH=b0a8b6f820479900
58,0,1,Layasa,Sneakers For Men,449,999,55,https://www.flipkart.com/layasa-sneakers-men/p/itm4bfb14824c769?pid=SHOGBHR8BQKGZT7R&lid=LSTSHOGBHR8BQKGZT7RKO77VQ&marketplace=FLIPKART&q=shoes&store=osp&spotlightTagId=TrendingId_osp&srno=s_2_59&otracker=search&fm=organic&iid=f91a51e9-68e3-40dc-9eb9-cdb424896bca.SHOGBHR8BQKGZT7R.SEARCH&ppt=None&ppn=None&ssid=b2g7nwd70g0000001652359928258&qH=b0a8b6f820479900
59,1,1,PUMA,x KL Vegas High Tops For Men,3088,4999,38,https://www.flipkart.com/puma-x-kl-vegas-high-tops-men/p/itm64ad342b060c7?pid=SHOG4JEY69FE5TZJ&lid=LSTSHOG4JEY69FE5TZJ2FMQFN&marketplace=FLIPKART&q=shoes&store=osp&srno=s_2_60&otracker=search&fm=organic&iid=en_ryphio2fTvpfk9pbjtUtpBMdKzqSfDFdn35zqnrTlovUf78FZFhseEjoMfFVPeK%2FuPkGt%2BybbA1If9ZqIXjEGQ%3D%3D&ppt=None&ppn=None&ssid=b2g7nwd70g0000001652359928258&qH=b0a8b6f820479900
60,0,1,Skechers,ULTRA FLEX - SILVER SURFING Running Shoes For Women,3539,5999,41,https://www.flipkart.com/skechers-ultra-flex-silver-surfing-running-shoes-women/p/itm5d4fe8adcc82a?pid=SHOFUKZXGBSUHUSG&lid=LSTSHOFUKZXGBSUHUSGJ1QRQW&marketplace=FLIPKART&q=shoes&store=osp&srno=s_2_61&otracker=search&fm=organic&iid=f91a51e9-68e3-40dc-9eb9-cdb424896bca.SHOFUKZXGBSUHUSG.SEARCH&ppt=None&ppn=None&ssid=b2g7nwd70g0000001652359928258&qH=b0a8b6f820479900
61,0,1,NIKE,REVOLUTION 4 Running Shoes For Men,2049,3695,44,https://www.flipkart.com/nike-revolution-4-running-shoes-men/p/itmfenfkvjhchmmf?pid=SHOFENFKYYWARMDY&lid=LSTSHOFENFKYYWARMDYAATMDD&marketplace=FLIPKART&q=shoes&store=osp&srno=s_2_62&otracker=search&fm=organic&iid=f91a51e9-68e3-40dc-9eb9-cdb424896bca.SHOFENFKYYWARMDY.SEARCH&ppt=None&ppn=None&ssid=b2g7nwd70g0000001652359928258&qH=b0a8b6f820479900
62,0,1,World Wear Footwear,Affordable Range of Stylish Casual Walking Comfortable ...,275,998,72,https://www.flipkart.com/world-wear-footwear-affordable-range-stylish-casual-walking-comfortable-sports-running-shoes-men/p/itm782f788a1f88a?pid=SHOFZKGRGKBZP3SN&lid=LSTSHOFZKGRGKBZP3SNSYEO9M&marketplace=FLIPKART&q=shoes&store=osp&srno=s_2_63&otracker=search&fm=organic&iid=f91a51e9-68e3-40dc-9eb9-cdb424896bca.SHOFZKGRGKBZP3SN.SEARCH&ppt=None&ppn=None&ssid=b2g7nwd70g0000001652359928258&qH=b0a8b6f820479900
63,1,1,HRX by Hrithik Roshan,Running Shoes For Men,2542,4299,40,https://www.flipkart.com/hrx-hrithik-roshan-running-shoes-men/p/itm617ba31b2e1a8?pid=SHOG5GUTQGXVJHJC&lid=LSTSHOG5GUTQGXVJHJCYTLI0H&marketplace=FLIPKART&q=shoes&store=osp&srno=s_2_64&otracker=search&fm=organic&iid=en_ryphio2fTvpfk9pbjtUtpBMdKzqSfDFdn35zqnrTlovBHPQhpQeftRrs5LcLtMwvf1nxOJy4qbn6Xv7BWSs%2F4A%3D%3D&ppt=None&ppn=None&ssid=b2g7nwd70g0000001652359928258&qH=b0a8b6f820479900
64,0,1,ASIAN,Asian Hattrick-21 sports shoes for men | Latest Stylish...,698,1249,44,https://www.flipkart.com/asian-hattrick-21-sports-shoes-men-latest-stylish-casual-sneakers-running-boys-lace-up-lightweight-grey-running-walking-gym-trekking-hiking-party/p/itmfd0c9e3d0a11a?pid=SHOG62FGB2DECJXD&lid=LSTSHOG62FGB2DECJXDNRGTPG&marketplace=FLIPKART&q=shoes&store=osp&srno=s_2_65&otracker=search&fm=organic&iid=f91a51e9-68e3-40dc-9eb9-cdb424896bca.SHOG62FGB2DECJXD.SEARCH&ppt=None&ppn=None&ssid=b2g7nwd70g0000001652359928258&qH=b0a8b6f820479900
65,0,1,Arivo,Running Shoes For Men,599,1999,70,https://www.flipkart.com/arivo-running-shoes-men/p/itme0f7d9d3b629f?pid=SHOG52GPETEJJSVH&lid=LSTSHOG52GPETEJJSVHVSZNMB&marketplace=FLIPKART&q=shoes&store=osp&srno=s_2_66&otracker=search&fm=organic&iid=f91a51e9-68e3-40dc-9eb9-cdb424896bca.SHOG52GPETEJJSVH.SEARCH&ppt=None&ppn=None&ssid=b2g7nwd70g0000001652359928258&qH=b0a8b6f820479900
66,0,1,ASIAN,Creta-12 sports shoes for men | Latest Stylish Casual s...,709,1299,45,https://www.flipkart.com/asian-creta-12-sports-shoes-men-latest-stylish-casual-sport-running-boys-lace-up-lightweight-blue-running-walking-gym-trekking-hiking-party/p/itmf5d4ee1dd28f4?pid=SHOFWJTFJZEWE8TF&lid=LSTSHOFWJTFJZEWE8TFAVVIET&marketplace=FLIPKART&q=shoes&store=osp&srno=s_2_67&otracker=search&fm=organic&iid=f91a51e9-68e3-40dc-9eb9-cdb424896bca.SHOFWJTFJZEWE8TF.SEARCH&ppt=None&ppn=None&ssid=b2g7nwd70g0000001652359928258&qH=b0a8b6f820479900
67,1,1,PUMA,Edge Running Shoes For Men,2568,4299,40,https://www.flipkart.com/puma-edge-running-shoes-men/p/itmfa184aec0ba08?pid=SHOGBHQN4MWHNYBJ&lid=LSTSHOGBHQN4MWHNYBJMMCIUV&marketplace=FLIPKART&q=shoes&store=osp&srno=s_2_68&otracker=search&fm=organic&iid=en_ryphio2fTvpfk9pbjtUtpBMdKzqSfDFdn35zqnrTlotlOVQTenfD3tnVJ4tgGxvw%2BYLuCcL3k220jTEFdwWFiA%3D%3D&ppt=None&ppn=None&ssid=b2g7nwd70g0000001652359928258&qH=b0a8b6f820479900
68,0,1,BIRDE,New Design Lightweight Stylish and Tredy Sports Running...,299,999,70,https://www.flipkart.com/birde-new-design-lightweight-stylish-tredy-sports-running-shoes-men/p/itm2c159061db12f?pid=SHOG7QRTCRBXVGAZ&lid=LSTSHOG7QRTCRBXVGAZMBCOUR&marketplace=FLIPKART&q=shoes&store=osp&srno=s_2_69&otracker=search&fm=organic&iid=f91a51e9-68e3-40dc-9eb9-cdb424896bca.SHOG7QRTCRBXVGAZ.SEARCH&ppt=None&ppn=None&ssid=b2g7nwd70g0000001652359928258&qH=b0a8b6f820479900
69,0,1,ASIAN,Rider-01 White Running Shoes for Men I Sport Shoes for ...,1198,1999,40,https://www.flipkart.com/asian-rider-01-white-running-shoes-men-sport-boys-beads-technology-sole-extra-jump-memory-foam-insole/p/itm60b5618fd2cf1?pid=SHOFYFYKMZHDFG74&lid=LSTSHOFYFYKMZHDFG74YIEKQZ&marketplace=FLIPKART&q=shoes&store=osp&srno=s_2_70&otracker=search&fm=organic&iid=f91a51e9-68e3-40dc-9eb9-cdb424896bca.SHOFYFYKMZHDFG74.SEARCH&ppt=None&ppn=None&ssid=b2g7nwd70g0000001652359928258&qH=b0a8b6f820479900
70,0,1,density,SOCKS Training & Gym Shoes For Men,472,1199,60,https://www.flipkart.com/density-socks-training-gym-shoes-men/p/itm862de218c5e65?pid=SHOG286EGJ5ZNY7E&lid=LSTSHOG286EGJ5ZNY7E9EJD7Z&marketplace=FLIPKART&q=shoes&store=osp&srno=s_2_71&otracker=search&fm=organic&iid=f91a51e9-68e3-40dc-9eb9-cdb424896bca.SHOG286EGJ5ZNY7E.SEARCH&ppt=None&ppn=None&ssid=b2g7nwd70g0000001652359928258&qH=b0a8b6f820479900
71,1,1,RED TAPE,Walking Shoes For Men,1447,4899,70,https://www.flipkart.com/red-tape-walking-shoes-men/p/itmdb7eedf0e6121?pid=SHOG44YHT2ZAUZHW&lid=LSTSHOG44YHT2ZAUZHW3GYXQO&marketplace=FLIPKART&q=shoes&store=osp&srno=s_2_72&otracker=search&fm=organic&iid=en_ryphio2fTvpfk9pbjtUtpBMdKzqSfDFdn35zqnrTlovhJ90Er2XKdX8IH0jEROueJGoF2ayZIaI5zLueJNlzmg%3D%3D&ppt=None&ppn=None&ssid=b2g7nwd70g0000001652359928258&qH=b0a8b6f820479900
72,0,1,World Wear Footwear,Latest Collection-1227 Stylish Casual Sports Sneakers F...,249,499,50,https://www.flipkart.com/world-wear-footwear-latest-collection-1227-stylish-casual-sports-sneakers-men/p/itmf417d91f7b7b2?pid=SHOFJGUE4KDGHKQB&lid=LSTSHOFJGUE4KDGHKQBWJSWF7&marketplace=FLIPKART&q=shoes&store=osp&srno=s_2_73&otracker=search&fm=organic&iid=f91a51e9-68e3-40dc-9eb9-cdb424896bca.SHOFJGUE4KDGHKQB.SEARCH&ppt=None&ppn=None&ssid=b2g7nwd70g0000001652359928258&qH=b0a8b6f820479900
73,0,1,aadi,MEN's Boots For Men,439,1999,78,https://www.flipkart.com/aadi-men-s-boots-men/p/itmf3yy8v8dbz9zg?pid=SHOEGGPKBAFZEBY2&lid=LSTSHOEGGPKBAFZEBY2EFIQLZ&marketplace=FLIPKART&q=shoes&store=osp&srno=s_2_74&otracker=search&fm=organic&iid=f91a51e9-68e3-40dc-9eb9-cdb424896bca.SHOEGGPKBAFZEBY2.SEARCH&ppt=None&ppn=None&ssid=b2g7nwd70g0000001652359928258&qH=b0a8b6f820479900
74,0,1,RED CHIEF,Fashion wear Outdoors For Men,2175,3545,38,https://www.flipkart.com/red-chief-fashion-wear-outdoors-men/p/itmf3x9srkb8tudz?pid=SHOEHS7GDEYEWR8N&lid=LSTSHOEHS7GDEYEWR8NHT6BU4&marketplace=FLIPKART&q=shoes&store=osp&srno=s_2_75&otracker=search&fm=organic&iid=f91a51e9-68e3-40dc-9eb9-cdb424896bca.SHOEHS7GDEYEWR8N.SEARCH&ppt=None&ppn=None&ssid=b2g7nwd70g0000001652359928258&qH=b0a8b6f820479900
75,1,1,ASIAN,"Dynamite Grey Sports,Walking Gy,,Training,Stylish Runni...",999,1999,50,https://www.flipkart.com/asian-dynamite-grey-sports-walking-gy-training-stylish-running-shoes-men/p/itm274e03e465794?pid=SHOGDMFA5FFQ53VG&lid=LSTSHOGDMFA5FFQ53VGSBTHY3&marketplace=FLIPKART&q=shoes&store=osp&srno=s_2_76&otracker=search&fm=organic&iid=en_ryphio2fTvpfk9pbjtUtpBMdKzqSfDFdn35zqnrTlot%2B8ry%2BphpUV5vns0RX%2FXlP60ZyJebLbdNVuItDaqtTeA%3D%3D&ppt=None&ppn=None&ssid=b2g7nwd70g0000001652359928258&qH=b0a8b6f820479900
76,0,1,World Wear Footwear,5011-Latest Collection Stylish & Trendy Casual Sneakers...,249,499,50,https://www.flipkart.com/world-wear-footwear-5011-latest-collection-stylish-trendy-casual-sneakers-shoes-men/p/itm01930e5430e12?pid=SHOFMY6NNAAZWRFC&lid=LSTSHOFMY6NNAAZWRFCBKRARV&marketplace=FLIPKART&q=shoes&store=osp&srno=s_2_77&otracker=search&fm=organic&iid=f91a51e9-68e3-40dc-9eb9-cdb424896bca.SHOFMY6NNAAZWRFC.SEARCH&ppt=None&ppn=None&ssid=b2g7nwd70g0000001652359928258&qH=b0a8b6f820479900
77,0,1,aadi,Casuals For Men,429,999,57,https://www.flipkart.com/aadi-casuals-men/p/itm43f2c0403b2ea?pid=SHOFTPMZZWPCJRSH&lid=LSTSHOFTPMZZWPCJRSHQ1TIEJ&marketplace=FLIPKART&q=shoes&store=osp&srno=s_2_78&otracker=search&fm=organic&iid=f91a51e9-68e3-40dc-9eb9-cdb424896bca.SHOFTPMZZWPCJRSH.SEARCH&ppt=None&ppn=None&ssid=b2g7nwd70g0000001652359928258&qH=b0a8b6f820479900
78,0,1,PUMA,Hustle V2 Wns Running Shoes For Women,1422,3999,64,https://www.flipkart.com/puma-hustle-v2-wns-running-shoes-women/p/itmd39005230fde5?pid=SHOG5HFRDSWJF8D7&lid=LSTSHOG5HFRDSWJF8D7WT5BBZ&marketplace=FLIPKART&q=shoes&store=osp&srno=s_2_79&otracker=search&fm=organic&iid=f91a51e9-68e3-40dc-9eb9-cdb424896bca.SHOG5HFRDSWJF8D7.SEARCH&ppt=None&ppn=None&ssid=b2g7nwd70g0000001652359928258&qH=b0a8b6f820479900
79,1,1,PUMA,Bruten Running shoes For Men,2375,3999,40,https://www.flipkart.com/puma-bruten-running-shoes-men/p/itmfd9c49c5bb548?pid=SHOGC4N24Y4N6YYA&lid=LSTSHOGC4N24Y4N6YYATUO5TW&marketplace=FLIPKART&q=shoes&store=osp&srno=s_2_80&otracker=search&fm=organic&iid=en_ryphio2fTvpfk9pbjtUtpBMdKzqSfDFdn35zqnrTlou9%2BDTESmYloAkDtp%2FnkSdR8SsSYbxezSyFqCJDG%2BIkwQ%3D%3D&ppt=None&ppn=None&ssid=b2g7nwd70g0000001652359928258&qH=b0a8b6f820479900
